Customer ID,Recency,Frequency,Monetary,R,F,M,RFM_Score,Segment
41194,50,8,6979,4,4,4,444,Champions
41195,394,4,3270,1,2,2,122,At Risk
41196,283,5,2052,2,2,1,221,About to Sleep
41197,82,6,4020,3,3,3,333,Champions
41198,21,8,6864,4,4,4,444,Champions
41199,513,5,2864,1,2,2,122,At Risk
41200,228,5,3947,2,2,3,223,Customers Needing Attention
41201,288,1,326,2,1,1,211,About to Sleep
41202,34,6,6847,4,3,4,434,Champions
41203,621,4,2344,1,2,2,122,At Risk
41204,461,5,3532,1,2,2,122,At Risk
41205,338,6,2948,2,3,2,232,Lost
41206,425,7,5443,1,4,4,144,At Risk
41207,107,5,5147,3,2,3,323,Potential Loyalists
41208,36,8,6278,4,4,4,444,Champions
41209,20,5,3916,4,2,3,423,Potential Loyalists
41210,220,10,7067,2,4,4,244,Loyal Customers
41211,1199,1,12,1,1,1,111,Lost
41212,669,4,3418,1,2,2,122,At Risk
41213,29,9,4724,4,4,3,443,Champions
41214,578,6,3262,1,3,2,132,At Risk
41215,33,4,3588,4,2,3,423,Potential Loyalists
41216,20,9,8592,4,4,4,444,Champions
41217,1250,2,662,1,1,1,111,Lost
41218,223,10,7775,2,4,4,244,Loyal Customers
41219,15,4,3557,4,2,2,422,Potential Loyalists
41220,231,6,3265,2,3,2,232,Lost
41221,71,7,3179,4,4,2,442,New Customers
41222,292,6,4822,2,3,3,233,Loyal Customers
41223,253,5,3570,2,2,2,222,Customers Needing Attention
41224,714,2,1095,1,1,1,111,Lost
41225,211,4,2820,2,2,2,222,Customers Needing Attention
41226,155,2,1008,3,1,1,311,Promising
41227,1130,2,3147,1,1,2,112,Hibernating
41228,615,3,2551,1,1,2,112,Hibernating
41229,217,3,2142,2,1,1,211,About to Sleep
41230,47,3,1858,4,1,1,411,New Customers
41231,274,2,1734,2,1,1,211,About to Sleep
41232,494,2,4045,1,1,3,113,Hibernating
41233,659,5,4417,1,2,3,123,At Risk
41234,60,6,3033,4,3,2,432,New Customers
41235,57,7,8305,4,4,4,444,Champions
41236,71,6,5623,4,3,4,434,Champions
41237,76,6,2562,4,3,2,432,New Customers
41238,299,4,2109,2,2,1,221,About to Sleep
41239,17,5,4112,4,2,3,423,Potential Loyalists
41240,113,6,8064,3,3,4,334,Champions
41241,206,6,5997,2,3,4,234,Loyal Customers
41242,1170,1,316,1,1,1,111,Lost
41243,336,4,4488,2,2,3,223,Customers Needing Attention
41244,327,6,4641,2,3,3,233,Loyal Customers
41245,95,10,5945,3,4,4,344,Champions
41246,1199,3,3281,1,1,2,112,Hibernating
41247,221,6,4964,2,3,3,233,Loyal Customers
41248,190,1,1465,2,1,1,211,About to Sleep
41249,85,7,5196,3,4,4,344,Champions
41250,86,3,2753,3,1,2,312,Potential Loyalists
41251,83,7,4781,3,4,3,343,Champions
41252,82,4,2935,3,2,2,322,Potential Loyalists
41253,521,5,3860,1,2,3,123,At Risk
41254,249,5,4688,2,2,3,223,Customers Needing Attention
41255,211,7,6724,2,4,4,244,Loyal Customers
41256,3,4,3481,4,2,2,422,Potential Loyalists
41257,76,5,4464,4,2,3,423,Potential Loyalists
41258,50,2,247,4,1,1,411,New Customers
41259,1,4,1579,4,2,1,421,New Customers
41260,29,4,1208,4,2,1,421,New Customers
41261,324,4,3514,2,2,2,222,Customers Needing Attention
41262,148,6,4039,3,3,3,333,Champions
41263,21,3,1825,4,1,1,411,New Customers
41264,928,1,198,1,1,1,111,Lost
41265,190,5,2130,2,2,1,221,About to Sleep
41266,69,6,2828,4,3,2,432,New Customers
41267,643,3,2788,1,1,2,112,Hibernating
41268,120,7,6308,3,4,4,344,Champions
41269,209,6,4017,2,3,3,233,Loyal Customers
41270,415,5,4029,1,2,3,123,At Risk
41271,179,4,2006,3,2,1,321,Promising
41272,130,5,4115,3,2,3,323,Potential Loyalists
41273,745,3,3017,1,1,2,112,Hibernating
41274,895,2,1664,1,1,1,111,Lost
41275,111,5,2715,3,2,2,322,Potential Loyalists
41276,437,5,2839,1,2,2,122,At Risk
41277,271,7,2379,2,4,2,242,Lost
41278,158,7,4805,3,4,3,343,Champions
41279,391,3,1760,1,1,1,111,Lost
41280,210,4,5162,2,2,4,224,Lost
41281,7,4,2727,4,2,2,422,Potential Loyalists
41282,65,7,6313,4,4,4,444,Champions
41283,47,5,3243,4,2,2,422,Potential Loyalists
41284,184,6,4835,3,3,3,333,Champions
41285,109,4,828,3,2,1,321,Promising
41286,15,4,1592,4,2,1,421,New Customers
41287,29,7,6013,4,4,4,444,Champions
41288,361,2,1398,2,1,1,211,About to Sleep
41289,282,5,2666,2,2,2,222,Customers Needing Attention
41290,215,5,1342,2,2,1,221,About to Sleep
41291,415,5,3479,1,2,2,122,At Risk
41292,210,9,6806,2,4,4,244,Loyal Customers
41294,201,1,320,2,1,1,211,About to Sleep
41295,79,3,770,3,1,1,311,Promising
41296,24,5,3639,4,2,3,423,Potential Loyalists
41297,207,5,5135,2,2,3,223,Customers Needing Attention
41298,342,1,50,2,1,1,211,About to Sleep
41299,156,2,1301,3,1,1,311,Promising
41300,229,3,3111,2,1,2,212,Customers Needing Attention
41301,19,4,2489,4,2,2,422,Potential Loyalists
41302,149,10,8499,3,4,4,344,Champions
41303,54,5,4821,4,2,3,423,Potential Loyalists
41304,268,4,1657,2,2,1,221,About to Sleep
41305,384,5,4550,1,2,3,123,At Risk
41306,108,5,2485,3,2,2,322,Potential Loyalists
41307,68,8,9486,4,4,4,444,Champions
41308,37,5,3726,4,2,3,423,Potential Loyalists
41309,11,3,2711,4,1,2,412,Potential Loyalists
41310,818,4,2095,1,2,1,121,Cant Lose Them
41311,119,8,3436,3,4,2,342,Lost
41312,449,2,415,1,1,1,111,Lost
41313,76,3,4971,4,1,3,413,Potential Loyalists
41314,136,6,5805,3,3,4,334,Champions
41315,707,4,2862,1,2,2,122,At Risk
41316,63,8,4846,4,4,3,443,Champions
41317,46,3,1081,4,1,1,411,New Customers
41318,22,7,5156,4,4,4,444,Champions
41319,1237,1,74,1,1,1,111,Lost
41320,229,10,11442,2,4,4,244,Loyal Customers
41321,99,4,2295,3,2,2,322,Potential Loyalists
41322,441,8,5059,1,4,3,143,At Risk
41323,78,5,3875,4,2,3,423,Potential Loyalists
41324,115,3,2104,3,1,1,311,Promising
41325,111,8,5444,3,4,4,344,Champions
41326,59,8,3513,4,4,2,442,New Customers
41327,806,5,1722,1,2,1,121,Cant Lose Them
41328,6,4,4168,4,2,3,423,Potential Loyalists
41329,782,6,4426,1,3,3,133,At Risk
41330,826,4,2537,1,2,2,122,At Risk
41331,94,6,5918,3,3,4,334,Champions
41332,15,4,4750,4,2,3,423,Potential Loyalists
41333,52,6,2177,4,3,1,431,New Customers
41334,260,5,3876,2,2,3,223,Customers Needing Attention
41335,414,5,2674,1,2,2,122,At Risk
41336,441,4,1141,1,2,1,121,Cant Lose Them
41337,193,7,4758,2,4,3,243,Loyal Customers
41338,29,7,4960,4,4,3,443,Champions
41339,528,3,1046,1,1,1,111,Lost
41340,371,10,10343,2,4,4,244,Loyal Customers
41341,142,5,3845,3,2,3,323,Potential Loyalists
41342,739,4,3532,1,2,2,122,At Risk
41343,875,4,1595,1,2,1,121,Cant Lose Them
41344,760,4,3461,1,2,2,122,At Risk
41345,231,4,3585,2,2,3,223,Customers Needing Attention
41346,849,3,2358,1,1,2,112,Hibernating
41347,103,7,7782,3,4,4,344,Champions
41348,295,6,5491,2,3,4,234,Loyal Customers
41349,131,9,7761,3,4,4,344,Champions
41350,401,5,5679,1,2,4,124,At Risk
41351,197,5,3432,2,2,2,222,Customers Needing Attention
41352,149,3,2578,3,1,2,312,Potential Loyalists
41353,6,3,3229,4,1,2,412,Potential Loyalists
41354,66,9,7129,4,4,4,444,Champions
41355,193,9,5372,2,4,4,244,Loyal Customers
41356,230,5,5610,2,2,4,224,Lost
41357,959,2,4490,1,1,3,113,Hibernating
41358,396,2,2000,1,1,1,111,Lost
41359,850,3,3908,1,1,3,113,Hibernating
41360,142,1,239,3,1,1,311,Promising
41361,166,7,6182,3,4,4,344,Champions
41362,124,8,4399,3,4,3,343,Champions
41363,154,5,3480,3,2,2,322,Potential Loyalists
41364,22,4,2344,4,2,2,422,Potential Loyalists
41365,39,7,4928,4,4,3,443,Champions
41366,235,2,1858,2,1,1,211,About to Sleep
41367,416,3,3012,1,1,2,112,Hibernating
41369,32,6,3802,4,3,3,433,Champions
41370,146,6,4535,3,3,3,333,Champions
41371,235,4,3694,2,2,3,223,Customers Needing Attention
41372,1033,1,2150,1,1,1,111,Lost
41373,333,5,3420,2,2,2,222,Customers Needing Attention
41374,1053,2,2426,1,1,2,112,Hibernating
41375,140,4,3702,3,2,3,323,Potential Loyalists
41376,545,2,1119,1,1,1,111,Lost
41377,19,4,628,4,2,1,421,New Customers
41378,10,1,879,4,1,1,411,New Customers
41379,159,3,2202,3,1,1,311,Promising
41380,473,3,2358,1,1,2,112,Hibernating
41381,236,3,2683,2,1,2,212,Customers Needing Attention
41382,209,5,3640,2,2,3,223,Customers Needing Attention
41383,841,2,1195,1,1,1,111,Lost
41384,341,8,6270,2,4,4,244,Loyal Customers
41385,6,4,2265,4,2,1,421,New Customers
41386,88,6,5987,3,3,4,334,Champions
41387,590,7,3640,1,4,3,143,At Risk
41388,127,6,4767,3,3,3,333,Champions
41389,261,8,6925,2,4,4,244,Loyal Customers
41390,13,6,3832,4,3,3,433,Champions
41391,322,4,5156,2,2,4,224,Lost
41392,805,2,2683,1,1,2,112,Hibernating
41393,5,7,3655,4,4,3,443,Champions
41394,1100,1,172,1,1,1,111,Lost
41395,272,2,1789,2,1,1,211,About to Sleep
41396,23,6,4318,4,3,3,433,Champions
41397,672,2,1350,1,1,1,111,Lost
41398,407,4,1956,1,2,1,121,Cant Lose Them
41399,265,5,1878,2,2,1,221,About to Sleep
41400,197,6,2617,2,3,2,232,Lost
41401,809,2,2528,1,1,2,112,Hibernating
41402,96,7,4074,3,4,3,343,Champions
41403,919,2,2500,1,1,2,112,Hibernating
41404,611,2,1137,1,1,1,111,Lost
41405,1096,1,1120,1,1,1,111,Lost
41406,501,3,1284,1,1,1,111,Lost
41407,8,3,2453,4,1,2,412,Potential Loyalists
41408,352,3,2993,2,1,2,212,Customers Needing Attention
41409,1087,3,1244,1,1,1,111,Lost
41410,112,9,10735,3,4,4,344,Champions
41411,345,6,6012,2,3,4,234,Loyal Customers
41412,346,3,1430,2,1,1,211,About to Sleep
41413,258,2,1839,2,1,1,211,About to Sleep
41414,158,3,2325,3,1,2,312,Potential Loyalists
41415,138,5,5303,3,2,4,324,Potential Loyalists
41416,160,3,1275,3,1,1,311,Promising
41417,600,4,5266,1,2,4,124,At Risk
41418,69,9,10584,4,4,4,444,Champions
41419,378,5,4294,1,2,3,123,At Risk
41420,116,6,2553,3,3,2,332,Lost
41422,93,3,3129,3,1,2,312,Potential Loyalists
41423,232,6,5602,2,3,4,234,Loyal Customers
41424,421,3,1822,1,1,1,111,Lost
41425,103,5,2500,3,2,2,322,Potential Loyalists
41426,130,6,2880,3,3,2,332,Lost
41427,217,6,6213,2,3,4,234,Loyal Customers
41428,196,9,7590,2,4,4,244,Loyal Customers
41430,412,4,1524,1,2,1,121,Cant Lose Them
41431,150,5,2033,3,2,1,321,Promising
41432,32,6,4818,4,3,3,433,Champions
41433,57,6,4754,4,3,3,433,Champions
41434,67,5,5438,4,2,4,424,Potential Loyalists
41435,151,3,3068,3,1,2,312,Potential Loyalists
41436,263,4,980,2,2,1,221,About to Sleep
41437,18,7,5051,4,4,3,443,Champions
41438,49,8,10554,4,4,4,444,Champions
41439,733,2,3910,1,1,3,113,Hibernating
41440,317,3,1855,2,1,1,211,About to Sleep
41441,333,5,5408,2,2,4,224,Lost
41442,15,5,2119,4,2,1,421,New Customers
41443,131,6,4517,3,3,3,333,Champions
41444,70,5,4634,4,2,3,423,Potential Loyalists
41445,741,4,639,1,2,1,121,Cant Lose Them
41446,341,6,4063,2,3,3,233,Loyal Customers
41447,524,2,2688,1,1,2,112,Hibernating
41448,112,4,5682,3,2,4,324,Potential Loyalists
41449,543,5,5048,1,2,3,123,At Risk
41450,75,5,5743,4,2,4,424,Potential Loyalists
41451,22,7,5366,4,4,4,444,Champions
41452,265,6,5221,2,3,4,234,Loyal Customers
41453,467,2,1522,1,1,1,111,Lost
41454,149,6,3766,3,3,3,333,Champions
41455,23,3,1745,4,1,1,411,New Customers
41456,30,5,3041,4,2,2,422,Potential Loyalists
41457,466,2,374,1,1,1,111,Lost
41458,532,6,4401,1,3,3,133,At Risk
41459,70,7,6742,4,4,4,444,Champions
41460,725,1,192,1,1,1,111,Lost
41461,69,6,7467,4,3,4,434,Champions
41462,88,5,3894,3,2,3,323,Potential Loyalists
41463,554,4,5420,1,2,4,124,At Risk
41464,241,4,2456,2,2,2,222,Customers Needing Attention
41465,347,4,3712,2,2,3,223,Customers Needing Attention
41466,92,4,1968,3,2,1,321,Promising
41467,39,2,2484,4,1,2,412,Potential Loyalists
41468,809,2,862,1,1,1,111,Lost
41469,16,3,2895,4,1,2,412,Potential Loyalists
41470,737,2,647,1,1,1,111,Lost
41471,143,9,5589,3,4,4,344,Champions
41472,292,8,8658,2,4,4,244,Loyal Customers
41473,104,5,2403,3,2,2,322,Potential Loyalists
41474,47,2,1753,4,1,1,411,New Customers
41475,166,4,1613,3,2,1,321,Promising
41476,108,6,4720,3,3,3,333,Champions
41477,366,5,1992,2,2,1,221,About to Sleep
41478,72,6,1917,4,3,1,431,New Customers
41479,451,4,2790,1,2,2,122,At Risk
41480,98,3,2358,3,1,2,312,Potential Loyalists
41481,350,3,889,2,1,1,211,About to Sleep
41482,9,6,8861,4,3,4,434,Champions
41483,438,2,2452,1,1,2,112,Hibernating
41484,279,6,2678,2,3,2,232,Lost
41485,12,5,5489,4,2,4,424,Potential Loyalists
41486,121,6,5269,3,3,4,334,Champions
41487,204,5,4221,2,2,3,223,Customers Needing Attention
41488,210,5,3764,2,2,3,223,Customers Needing Attention
41489,120,5,4530,3,2,3,323,Potential Loyalists
41490,606,3,1465,1,1,1,111,Lost
41491,112,7,3007,3,4,2,342,Lost
41492,38,7,1979,4,4,1,441,New Customers
41493,62,6,6299,4,3,4,434,Champions
41494,36,5,2540,4,2,2,422,Potential Loyalists
41495,95,8,7425,3,4,4,344,Champions
41496,487,2,693,1,1,1,111,Lost
41497,1183,1,640,1,1,1,111,Lost
41498,257,2,878,2,1,1,211,About to Sleep
41499,88,6,4776,3,3,3,333,Champions
41500,299,2,970,2,1,1,211,About to Sleep
41501,197,8,7298,2,4,4,244,Loyal Customers
41502,157,7,2473,3,4,2,342,Lost
41503,5,9,6450,4,4,4,444,Champions
41504,29,7,4911,4,4,3,443,Champions
41505,76,4,3868,4,2,3,423,Potential Loyalists
41506,401,5,5728,1,2,4,124,At Risk
41507,343,4,1553,2,2,1,221,About to Sleep
41508,286,6,5263,2,3,4,234,Loyal Customers
41509,232,4,3517,2,2,2,222,Customers Needing Attention
41510,91,6,4504,3,3,3,333,Champions
41511,159,4,2246,3,2,1,321,Promising
41512,132,2,3040,3,1,2,312,Potential Loyalists
41513,252,4,2807,2,2,2,222,Customers Needing Attention
41514,47,7,4241,4,4,3,443,Champions
41515,730,1,384,1,1,1,111,Lost
41516,99,7,2247,3,4,1,341,Lost
41517,268,3,2565,2,1,2,212,Customers Needing Attention
41518,33,4,3282,4,2,2,422,Potential Loyalists
41519,58,5,1686,4,2,1,421,New Customers
41520,836,2,1233,1,1,1,111,Lost
41521,449,3,728,1,1,1,111,Lost
41522,9,9,6893,4,4,4,444,Champions
41523,398,7,5770,1,4,4,144,At Risk
41524,667,6,5982,1,3,4,134,At Risk
41525,48,4,1750,4,2,1,421,New Customers
41526,29,7,5626,4,4,4,444,Champions
41527,53,8,7895,4,4,4,444,Champions
41528,151,7,5715,3,4,4,344,Champions
41529,41,7,4932,4,4,3,443,Champions
41530,312,3,647,2,1,1,211,About to Sleep
41531,250,5,3966,2,2,3,223,Customers Needing Attention
41532,89,3,2601,3,1,2,312,Potential Loyalists
41533,199,6,5332,2,3,4,234,Loyal Customers
41534,415,2,547,1,1,1,111,Lost
41535,61,4,3201,4,2,2,422,Potential Loyalists
41536,141,5,3134,3,2,2,322,Potential Loyalists
41537,114,8,4433,3,4,3,343,Champions
41538,606,4,2158,1,2,1,121,Cant Lose Them
41539,186,7,4713,3,4,3,343,Champions
41540,415,7,6917,1,4,4,144,At Risk
41541,294,3,1802,2,1,1,211,About to Sleep
41542,84,5,4540,3,2,3,323,Potential Loyalists
41543,161,4,3617,3,2,3,323,Potential Loyalists
41544,25,5,3822,4,2,3,423,Potential Loyalists
41545,162,5,3411,3,2,2,322,Potential Loyalists
41546,528,3,1585,1,1,1,111,Lost
41547,237,4,3262,2,2,2,222,Customers Needing Attention
41548,139,6,3280,3,3,2,332,Lost
41549,313,3,1282,2,1,1,211,About to Sleep
41550,72,5,4536,4,2,3,423,Potential Loyalists
41551,217,4,4794,2,2,3,223,Customers Needing Attention
41552,3,6,2837,4,3,2,432,New Customers
41553,209,4,1623,2,2,1,221,About to Sleep
41554,333,4,3492,2,2,2,222,Customers Needing Attention
41555,346,2,1188,2,1,1,211,About to Sleep
41556,323,7,5207,2,4,4,244,Loyal Customers
41557,88,4,2229,3,2,1,321,Promising
41558,193,6,4479,2,3,3,233,Loyal Customers
41559,188,9,6969,2,4,4,244,Loyal Customers
41560,261,5,4899,2,2,3,223,Customers Needing Attention
41561,976,1,69,1,1,1,111,Lost
41562,47,7,4136,4,4,3,443,Champions
41563,979,1,45,1,1,1,111,Lost
41564,169,6,3608,3,3,3,333,Champions
41565,21,9,8135,4,4,4,444,Champions
41566,603,7,5935,1,4,4,144,At Risk
41567,4,5,3298,4,2,2,422,Potential Loyalists
41568,95,6,3810,3,3,3,333,Champions
41569,210,6,6007,2,3,4,234,Loyal Customers
41570,173,6,4260,3,3,3,333,Champions
41571,62,6,4790,4,3,3,433,Champions
41572,195,6,3446,2,3,2,232,Lost
41573,466,4,2515,1,2,2,122,At Risk
41574,75,6,5284,4,3,4,434,Champions
41575,82,6,2308,3,3,2,332,Lost
41576,558,2,2050,1,1,1,111,Lost
41577,86,5,3145,3,2,2,322,Potential Loyalists
41578,93,6,3250,3,3,2,332,Lost
41579,81,4,2261,3,2,1,321,Promising
41580,293,6,4357,2,3,3,233,Loyal Customers
41581,53,7,6081,4,4,4,444,Champions
41582,71,6,5280,4,3,4,434,Champions
41583,17,5,3949,4,2,3,423,Potential Loyalists
41584,490,5,3156,1,2,2,122,At Risk
41585,470,4,2829,1,2,2,122,At Risk
41586,347,6,7584,2,3,4,234,Loyal Customers
41587,519,5,3012,1,2,2,122,At Risk
41588,1272,1,1160,1,1,1,111,Lost
41589,456,5,1531,1,2,1,121,Cant Lose Them
41590,377,4,2254,1,2,1,121,Cant Lose Them
41591,321,6,4862,2,3,3,233,Loyal Customers
41592,141,4,4727,3,2,3,323,Potential Loyalists
41593,408,4,2844,1,2,2,122,At Risk
41594,156,8,7108,3,4,4,344,Champions
41595,130,12,8149,3,4,4,344,Champions
41596,1132,2,2560,1,1,2,112,Hibernating
41597,150,6,5163,3,3,4,334,Champions
41598,35,5,4129,4,2,3,423,Potential Loyalists
41599,125,2,910,3,1,1,311,Promising
41600,4,10,4422,4,4,3,443,Champions
41601,275,5,4080,2,2,3,223,Customers Needing Attention
41602,12,7,5128,4,4,3,443,Champions
41603,7,7,8411,4,4,4,444,Champions
41604,220,7,7135,2,4,4,244,Loyal Customers
41605,267,9,10438,2,4,4,244,Loyal Customers
41606,140,7,6634,3,4,4,344,Champions
41607,713,4,4429,1,2,3,123,At Risk
41608,40,5,1885,4,2,1,421,New Customers
41609,307,4,3866,2,2,3,223,Customers Needing Attention
41610,92,9,7446,3,4,4,344,Champions
41611,271,9,7323,2,4,4,244,Loyal Customers
41612,61,9,6498,4,4,4,444,Champions
41613,220,4,1456,2,2,1,221,About to Sleep
41614,191,7,5824,2,4,4,244,Loyal Customers
41615,856,3,3577,1,1,2,112,Hibernating
41616,253,5,4075,2,2,3,223,Customers Needing Attention
41617,504,6,4159,1,3,3,133,At Risk
41618,211,4,3440,2,2,2,222,Customers Needing Attention
41619,42,7,3801,4,4,3,443,Champions
41620,53,6,7772,4,3,4,434,Champions
41621,90,4,1561,3,2,1,321,Promising
41622,83,7,4931,3,4,3,343,Champions
41623,24,5,4101,4,2,3,423,Potential Loyalists
41624,236,7,5184,2,4,4,244,Loyal Customers
41625,410,3,816,1,1,1,111,Lost
41626,563,3,3846,1,1,3,113,Hibernating
41627,153,5,3702,3,2,3,323,Potential Loyalists
41628,498,5,4414,1,2,3,123,At Risk
41629,248,4,2479,2,2,2,222,Customers Needing Attention
41630,854,2,338,1,1,1,111,Lost
41631,86,7,5929,3,4,4,344,Champions
41632,132,3,2174,3,1,1,311,Promising
41633,269,5,3410,2,2,2,222,Customers Needing Attention
41634,653,5,3397,1,2,2,122,At Risk
41635,199,6,4760,2,3,3,233,Loyal Customers
41636,274,4,3403,2,2,2,222,Customers Needing Attention
41637,32,6,4386,4,3,3,433,Champions
41638,74,7,5715,4,4,4,444,Champions
41639,162,5,2454,3,2,2,322,Potential Loyalists
41640,2,6,4707,4,3,3,433,Champions
41641,226,5,3143,2,2,2,222,Customers Needing Attention
41642,722,3,3956,1,1,3,113,Hibernating
41643,434,4,4449,1,2,3,123,At Risk
41644,533,3,1328,1,1,1,111,Lost
41645,59,9,8166,4,4,4,444,Champions
41646,278,2,2398,2,1,2,212,Customers Needing Attention
41647,322,10,8763,2,4,4,244,Loyal Customers
41648,354,5,4504,2,2,3,223,Customers Needing Attention
41649,166,3,3933,3,1,3,313,Potential Loyalists
41650,87,8,3980,3,4,3,343,Champions
41651,46,2,369,4,1,1,411,New Customers
41652,82,5,5070,3,2,3,323,Potential Loyalists
41653,114,5,5238,3,2,4,324,Potential Loyalists
41654,41,7,5007,4,4,3,443,Champions
41655,263,2,1336,2,1,1,211,About to Sleep
41656,226,9,6356,2,4,4,244,Loyal Customers
41657,312,2,2232,2,1,1,211,About to Sleep
41658,347,8,4934,2,4,3,243,Loyal Customers
41659,77,6,5688,4,3,4,434,Champions
41660,59,10,4602,4,4,3,443,Champions
41661,386,5,3024,1,2,2,122,At Risk
41662,131,3,3044,3,1,2,312,Potential Loyalists
41663,182,4,4920,3,2,3,323,Potential Loyalists
41664,100,7,9312,3,4,4,344,Champions
41665,342,3,990,2,1,1,211,About to Sleep
41666,160,6,4191,3,3,3,333,Champions
41667,422,3,1998,1,1,1,111,Lost
41668,68,9,7801,4,4,4,444,Champions
41669,512,4,1970,1,2,1,121,Cant Lose Them
41670,60,9,4340,4,4,3,443,Champions
41671,276,5,2799,2,2,2,222,Customers Needing Attention
41672,24,6,2457,4,3,2,432,New Customers
41673,130,7,4172,3,4,3,343,Champions
41674,132,8,3182,3,4,2,342,Lost
41675,929,3,2510,1,1,2,112,Hibernating
41676,135,5,3066,3,2,2,322,Potential Loyalists
41677,133,5,4222,3,2,3,323,Potential Loyalists
41678,190,9,9040,2,4,4,244,Loyal Customers
41680,617,5,5999,1,2,4,124,At Risk
41681,119,3,2108,3,1,1,311,Promising
41682,70,7,7461,4,4,4,444,Champions
41683,24,6,3978,4,3,3,433,Champions
41684,68,7,3264,4,4,2,442,New Customers
41685,65,11,4516,4,4,3,443,Champions
41686,68,8,7148,4,4,4,444,Champions
41687,130,6,4051,3,3,3,333,Champions
41688,421,4,3016,1,2,2,122,At Risk
41689,160,3,2065,3,1,1,311,Promising
41690,27,6,7665,4,3,4,434,Champions
41691,54,9,4181,4,4,3,443,Champions
41692,375,4,1506,1,2,1,121,Cant Lose Them
41693,72,3,2381,4,1,2,412,Potential Loyalists
41694,350,3,4126,2,1,3,213,Customers Needing Attention
41695,189,6,2832,2,3,2,232,Lost
41696,111,10,7249,3,4,4,344,Champions
41697,74,3,3314,4,1,2,412,Potential Loyalists
41698,203,6,4742,2,3,3,233,Loyal Customers
41699,902,2,1854,1,1,1,111,Lost
41700,147,4,4434,3,2,3,323,Potential Loyalists
41701,73,6,5050,4,3,3,433,Champions
41702,383,6,3595,1,3,3,133,At Risk
41703,63,7,4530,4,4,3,443,Champions
41704,763,4,3237,1,2,2,122,At Risk
41705,49,5,1452,4,2,1,421,New Customers
41706,301,7,5551,2,4,4,244,Loyal Customers
41707,393,6,4658,1,3,3,133,At Risk
41708,351,7,3969,2,4,3,243,Loyal Customers
41709,132,5,3409,3,2,2,322,Potential Loyalists
41710,241,4,3254,2,2,2,222,Customers Needing Attention
41711,189,7,5338,2,4,4,244,Loyal Customers
41712,427,7,5691,1,4,4,144,At Risk
41713,170,7,5777,3,4,4,344,Champions
41714,127,4,2188,3,2,1,321,Promising
41715,151,2,1918,3,1,1,311,Promising
41716,349,5,4074,2,2,3,223,Customers Needing Attention
41717,216,5,1927,2,2,1,221,About to Sleep
41718,213,6,708,2,3,1,231,Lost
41719,209,5,3405,2,2,2,222,Customers Needing Attention
41720,59,7,2420,4,4,2,442,New Customers
41721,107,6,5997,3,3,4,334,Champions
41722,10,9,8135,4,4,4,444,Champions
41723,32,6,5891,4,3,4,434,Champions
41724,1116,1,392,1,1,1,111,Lost
41725,176,3,3065,3,1,2,312,Potential Loyalists
41726,224,5,2841,2,2,2,222,Customers Needing Attention
41727,118,6,1410,3,3,1,331,Lost
41728,148,6,7265,3,3,4,334,Champions
41729,1159,2,1936,1,1,1,111,Lost
41730,308,9,10323,2,4,4,244,Loyal Customers
41731,530,3,2267,1,1,1,111,Lost
41732,36,9,8275,4,4,4,444,Champions
41733,57,5,3955,4,2,3,423,Potential Loyalists
41734,306,6,4628,2,3,3,233,Loyal Customers
41735,569,2,2290,1,1,2,112,Hibernating
41736,208,2,3123,2,1,2,212,Customers Needing Attention
41737,226,3,2469,2,1,2,212,Customers Needing Attention
41738,704,5,4528,1,2,3,123,At Risk
41739,454,2,1459,1,1,1,111,Lost
41740,299,8,5713,2,4,4,244,Loyal Customers
41741,72,12,4987,4,4,3,443,Champions
41742,31,3,1487,4,1,1,411,New Customers
41743,345,5,3561,2,2,2,222,Customers Needing Attention
41744,29,2,3110,4,1,2,412,Potential Loyalists
41745,187,4,5020,3,2,3,323,Potential Loyalists
41746,495,3,2001,1,1,1,111,Lost
41747,89,5,3922,3,2,3,323,Potential Loyalists
41748,554,3,2738,1,1,2,112,Hibernating
41749,749,2,843,1,1,1,111,Lost
41750,375,3,2159,1,1,1,111,Lost
41751,64,3,2244,4,1,1,411,New Customers
41752,306,5,5222,2,2,4,224,Lost
41753,116,7,4938,3,4,3,343,Champions
41754,3,5,3191,4,2,2,422,Potential Loyalists
41755,749,4,3031,1,2,2,122,At Risk
41756,58,6,5236,4,3,4,434,Champions
41757,249,4,5425,2,2,4,224,Lost
41758,563,4,3700,1,2,3,123,At Risk
41759,141,5,3292,3,2,2,322,Potential Loyalists
41760,28,4,4992,4,2,3,423,Potential Loyalists
41761,1,4,5997,4,2,4,424,Potential Loyalists
41762,237,4,1469,2,2,1,221,About to Sleep
41763,258,5,2423,2,2,2,222,Customers Needing Attention
41764,250,4,2452,2,2,2,222,Customers Needing Attention
41765,153,5,4131,3,2,3,323,Potential Loyalists
41766,219,8,6224,2,4,4,244,Loyal Customers
41767,439,7,6644,1,4,4,144,At Risk
41768,16,7,4536,4,4,3,443,Champions
41769,66,6,4127,4,3,3,433,Champions
41770,238,5,3690,2,2,3,223,Customers Needing Attention
41771,150,4,3140,3,2,2,322,Potential Loyalists
41772,6,7,7402,4,4,4,444,Champions
41773,90,9,8682,3,4,4,344,Champions
41774,432,3,3507,1,1,2,112,Hibernating
41775,331,3,1435,2,1,1,211,About to Sleep
41776,130,8,9647,3,4,4,344,Champions
